,prompts,prompt_intent,word_entities
724,will you please set a 43 days alarm,1,"[6, 6, 6, 0, 0, 1, 1, 0]"
725,set an alarm for this weekend,1,"[0, 0, 0, 0, 2, 2]"
726,will you please make an alarm that will end at tonight,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
727,for goodness sake just set an alarm that ends at 2021/07/03,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
728,would you please make an alarm that will end at june first,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
729,will you please set an alarm for tomorrow,1,"[6, 6, 6, 0, 0, 0, 0, 2]"
730,would you please make me a new alarm for half an hour,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
731,can't you just create an timer for 30 min,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1]"
732,would you please create an timer for 30s,1,"[6, 6, 6, 0, 0, 0, 0, 1]"
733,please setup a new 45 minutes timer,1,"[6, 0, 0, 0, 1, 1, 0]"
734,can't you just set an alarm for in a week,1,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
735,can't you just make me a new alarm for six hours,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
736,please make me a new alarm for twelve minutes,1,"[6, 0, 0, 0, 0, 0, 0, 1, 1]"
737,i really want you to create an timer for 5 months,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
738,will you please set an alarm that ends at next sunday at 4:30,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
739,can't you just create an timer for six hours,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1]"
740,please set an alarm that ends at mid april,1,"[6, 0, 0, 0, 0, 0, 0, 2, 2]"
741,please make me a new alarm for 12h,1,"[6, 0, 0, 0, 0, 0, 0, 1]"
742,it'd be great if you could set an alarm for january 18th,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
743,set a two hours alarm,1,"[0, 0, 1, 1, 0]"
744,for goodness sake just set an alarm that ends at tonight,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
745,can't you just setup a new five and a half minutes timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
746,can't you just make me a new alarm for 5 months,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
747,will you please create an timer for 2 weeks,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1]"
748,will you please make an alarm that will end at in 2 days,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
749,will you please make an alarm that will end at 2021/07/03,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
750,it would be nice if you could please set an alarm that ends at in 2 days,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
751,please make an alarm that will end at tonight,1,"[6, 0, 0, 0, 0, 0, 0, 0, 2]"
752,can't you just set an alarm that ends at at 6pm,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
753,please make me a new alarm for 30s,1,"[6, 0, 0, 0, 0, 0, 0, 1]"
754,it would be nice if you could please set an alarm that ends at at seven thirty,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
755,for goodness sake just make me a new alarm for two hours,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
756,it would be nice if you could please set an alarm for wednesday at noon,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
757,would you please set a six hours alarm,1,"[6, 6, 6, 0, 0, 1, 1, 0]"
758,it would be nice if you could please setup a new half an hour timer,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 1, 0]"
759,would you please set an alarm that ends at in a week,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
760,for goodness sake just setup a new twelve minutes timer,1,"[6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
761,it'd be great if you could set a 45 minutes alarm,1,"[6, 6, 6, 6, 6, 6, 0, 0, 1, 1, 0]"
762,it would be nice if you could please create an timer for 2 weeks,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
763,will you please make an alarm that will end at 11/32,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
764,will you please make an alarm that will end at 11/32,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
765,can you create an timer for five and a half minutes,1,"[6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
766,can you create an timer for 2 weeks,1,"[6, 6, 0, 0, 0, 0, 1, 1]"
767,can't you just set an alarm for wednesday at noon,1,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
768,it'd be great if you could set a five and a half minutes alarm,1,"[6, 6, 6, 6, 6, 6, 0, 0, 1, 1, 1, 1, 1, 0]"
769,would you please set an alarm for next sunday at 4:30,1,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2, 2]"
770,please make an alarm that will end at 2032/2/9,1,"[6, 0, 0, 0, 0, 0, 0, 0, 2]"
771,can you setup a new one and a half weeks timer,1,"[6, 6, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
772,will you please setup a new twelve minutes timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
773,can you set an alarm that ends at mid april,1,"[6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
774,for goodness sake just set an alarm that ends at january 18th,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
775,will you please set an alarm that ends at tonight,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
776,can you set an alarm that ends at 2021/07/03,1,"[6, 6, 0, 0, 0, 0, 0, 0, 2]"
777,would you please make an alarm that will end at mid april,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
778,can you create an timer for fifteen seconds,1,"[6, 6, 0, 0, 0, 0, 1, 1]"
779,i really want you to create an timer for three weeks and two days,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
780,please make an alarm that will end at wednesday at noon,1,"[6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
781,can't you just setup a new fifteen seconds timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
782,it'd be great if you could setup a new 45 minutes timer,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
783,will you please make an alarm that will end at in 2 days,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
784,will you please create an timer for twelve minutes,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1]"
785,can you set an alarm for june first,1,"[6, 6, 0, 0, 0, 0, 2, 2]"
786,for goodness sake just set a 2 weeks alarm,1,"[6, 6, 6, 6, 0, 0, 1, 1, 0]"
787,it'd be great if you could set an alarm that ends at 2021/07/03,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
788,it'd be great if you could set an alarm that ends at august 32nd,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
789,please setup a new six months timer,1,"[6, 0, 0, 0, 1, 1, 0]"
790,make me a new alarm for five and a half minutes,1,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
791,can't you just set an alarm for in 2 days,1,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
792,it would be nice if you could please make an alarm that will end at mid april,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
793,will you please set an alarm for january 18th,1,"[6, 6, 6, 0, 0, 0, 0, 2, 2]"
794,for goodness sake just create an timer for three weeks,1,"[6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
795,can you set an alarm that ends at thursday at five forty five,1,"[6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
796,it would be nice if you could please set a five and a half minutes alarm,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 1, 1, 1, 1, 1, 0]"
797,i really want you to make me a new alarm for fifty three minutes,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
798,it'd be great if you could setup a new fifty three minutes timer,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 1, 0]"
799,for goodness sake just make me a new alarm for one and a half weeks,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
800,make me a new alarm for two days,1,"[0, 0, 0, 0, 0, 0, 1, 1]"
801,will you please setup a new two hours timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
802,make me a new alarm for three weeks,1,"[0, 0, 0, 0, 0, 0, 1, 1]"
803,for goodness sake just make me a new alarm for six hours,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
804,can you create an timer for fifteen seconds,1,"[6, 6, 0, 0, 0, 0, 1, 1]"
805,for goodness sake just set an alarm that ends at tomorrow evening,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
806,would you please setup a new fifty three minutes timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 1, 0]"
807,will you please set an alarm that ends at 11/32,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
808,it would be nice if you could please set a two hours alarm,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 1, 1, 0]"
809,can't you just setup a new 30 min timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
810,set a twelve minutes alarm,1,"[0, 0, 1, 1, 0]"
811,it would be nice if you could please set a 2 weeks alarm,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 1, 1, 0]"
812,please set an alarm that ends at at 6pm,1,"[6, 0, 0, 0, 0, 0, 0, 2, 2]"
813,i really want you to setup a new 5 months timer,1,"[6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
814,it'd be great if you could set an alarm that ends at in five days,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
815,it'd be great if you could make me a new alarm for fifteen seconds,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
816,will you please set a six months alarm,1,"[6, 6, 6, 0, 0, 1, 1, 0]"
817,can you set a 5 months alarm,1,"[6, 6, 0, 0, 1, 1, 0]"
818,it'd be great if you could setup a new 5 months timer,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
819,can you make me an alarm,1,"[6, 6, 0, 0, 0, 0]"
820,would you please set an alarm for 2032/2/9,1,"[6, 6, 6, 0, 0, 0, 0, 2]"
821,would you please setup a new 12h timer,1,"[6, 6, 6, 0, 0, 0, 1, 0]"
822,it would be nice if you could please setup a new two days timer,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
823,can you make me a new alarm for fifteen seconds,1,"[6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
824,please make me a new alarm for three weeks,1,"[6, 0, 0, 0, 0, 0, 0, 1, 1]"
825,please set an alarm for in 2 days,1,"[6, 0, 0, 0, 0, 2, 2, 2]"
826,it would be nice if you could please setup a new 45 minutes timer,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
827,set an alarm for in five days,1,"[0, 0, 0, 0, 2, 2, 2]"
828,for goodness sake just make an alarm that will end at 2032/2/9,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
829,can you create an timer for fifty three minutes,1,"[6, 6, 0, 0, 0, 0, 1, 1, 1]"
830,i really want you to set an alarm for this weekend,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
831,can't you just set an alarm for thursday at five forty five,1,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
832,please setup a new 45 minutes timer,1,"[6, 0, 0, 0, 1, 1, 0]"
833,it would be nice if you could please setup a new 30 min timer,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
834,make me a new alarm for sixty seconds,1,"[0, 0, 0, 0, 0, 0, 1, 1]"
835,for goodness sake just create an timer for one and a half weeks,1,"[6, 6, 6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
836,will you please set an alarm that ends at this weekend,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
837,will you please set an alarm that ends at 11/32,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
838,can't you just make an alarm that will end at august 32nd,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
839,it would be nice if you could please make me a new alarm for fifteen seconds,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
840,will you please setup a new sixty seconds timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
841,will you please set an alarm for in 2 days,1,"[6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
842,it'd be great if you could make an alarm that will end at 11/32,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
843,will you please setup a new one and a half weeks timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
844,it'd be great if you could set an alarm for 2032/2/9,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
845,i really want you to make an alarm that will end at in 2 days,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
846,can't you just make an alarm that will end at august 32nd,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
847,please set an alarm for august 32nd,1,"[6, 0, 0, 0, 0, 2, 2]"
848,would you please setup a new 43 days timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
849,set an alarm that ends at 2021/07/03,1,"[0, 0, 0, 0, 0, 0, 2]"
850,please setup a new fifteen seconds timer,1,"[6, 0, 0, 0, 1, 1, 0]"
851,setup a new 30s timer,1,"[0, 0, 0, 1, 0]"
852,for goodness sake just make me a new alarm for fifteen seconds,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
853,can't you just setup a new fifteen seconds timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
854,please create an timer for 5 months,1,"[6, 0, 0, 0, 0, 1, 1]"
855,it would be nice if you could please create an timer for 30s,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 1]"
856,it'd be great if you could set an alarm for in a week,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
857,for goodness sake just set a three weeks alarm,1,"[6, 6, 6, 6, 0, 0, 1, 1, 0]"
858,make me a new alarm for twelve minutes,1,"[0, 0, 0, 0, 0, 0, 1, 1]"
859,set an alarm for tonight,1,"[0, 0, 0, 0, 2]"
860,can't you just setup a new one and a half weeks timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
861,can you setup a new half an hour timer,1,"[6, 6, 0, 0, 0, 1, 1, 1, 0]"
862,can you setup a new half an hour timer,1,"[6, 6, 0, 0, 0, 1, 1, 1, 0]"
863,please make me a new alarm for two days,1,"[6, 0, 0, 0, 0, 0, 0, 1, 1]"
864,it would be nice if you could please create an timer for three weeks and two days,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
865,it'd be great if you could make me a new alarm for fifty three minutes,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
866,can you make an alarm that will end at 2032/2/9,1,"[6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
867,can't you just make me a new alarm for fifty three minutes,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
868,make me a new alarm for 12h,1,"[0, 0, 0, 0, 0, 0, 1]"
869,it'd be great if you could set an alarm for tomorrow,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
870,for goodness sake just make an alarm that will end at 2032/2/9,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
871,for goodness sake just set an alarm that ends at in five days,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
872,please make me a new alarm for 12h,1,"[6, 0, 0, 0, 0, 0, 0, 1]"
873,can't you just create an timer for three weeks,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1]"
874,it'd be great if you could set an alarm for in five days,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2, 2]"
875,would you please make me a new alarm for 45 minutes,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
876,would you please set an alarm that ends at june first,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
877,can't you just make me a new alarm for 5 months,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
878,would you please create an timer for 43 days,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1]"
879,set a six months alarm,1,"[0, 0, 1, 1, 0]"
880,can you create an timer for 2 weeks,1,"[6, 6, 0, 0, 0, 0, 1, 1]"
881,it'd be great if you could make an alarm that will end at september fourteenth,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
882,can you set an alarm that ends at thursday at five forty five,1,"[6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
883,can't you just make an alarm that will end at mid april,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
884,it would be nice if you could please set an alarm that ends at next sunday at 4:30,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]"
885,i really want you to make an alarm that will end at in a week,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
886,can you set a one and a half weeks alarm,1,"[6, 6, 0, 0, 1, 1, 1, 1, 1, 0]"
887,for goodness sake just make an alarm that will end at wednesday at noon,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
888,create a new alarm,1,"[0, 0, 0, 0]"
889,setup a new half an hour timer,1,"[0, 0, 0, 1, 1, 1, 0]"
890,i really want you to make an alarm that will end at tonight,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
891,it would be nice if you could please set an alarm that ends at 11/32,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
892,i really want you to setup a new twelve minutes timer,1,"[6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
893,i really want you to make me a new alarm for 30 min,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
894,will you please create an timer for one and a half weeks,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
895,please setup a new 2 weeks timer,1,"[6, 0, 0, 0, 1, 1, 0]"
896,can you set an alarm that ends at september fourteenth,1,"[6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
897,for goodness sake just create an timer for twelve minutes,1,"[6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
898,will you please set an alarm that ends at august 32nd,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
899,it'd be great if you could create an timer for 30 min,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
900,setup a new 5 months timer,1,"[0, 0, 0, 1, 1, 0]"
901,please set an alarm for tonight,1,"[6, 0, 0, 0, 0, 2]"
902,would you please setup a new twelve minutes timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
903,will you please create an timer for five and a half minutes,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
904,would you please create an timer for one and a half weeks,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
905,can't you just set a two hours alarm,1,"[6, 6, 6, 0, 0, 1, 1, 0]"
906,please setup a new 12h timer,1,"[6, 0, 0, 0, 1, 0]"
907,it'd be great if you could set an alarm that ends at 2032/2/9,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
908,can't you just set an alarm that ends at thursday at five forty five,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
909,for goodness sake just make an alarm that will end at tonight,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
910,it would be nice if you could please set a one and a half weeks alarm,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 1, 1, 1, 1, 1, 0]"
911,set an alarm that ends at at 6pm,1,"[0, 0, 0, 0, 0, 0, 2, 2]"
912,would you please make an alarm that will end at january 18th,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
913,can't you just make me a new alarm for six months,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
914,it would be nice if you could please set an alarm for 11/32,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
915,it'd be great if you could set an alarm that ends at tomorrow,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2]"
916,please make me a new alarm for twelve minutes,1,"[6, 0, 0, 0, 0, 0, 0, 1, 1]"
917,set an alarm that ends at in five days,1,"[0, 0, 0, 0, 0, 0, 2, 2, 2]"
918,please set an alarm that ends at wednesday at noon,1,"[6, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
919,will you please make me a new alarm for five and a half minutes,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
920,please set a 43 days alarm,1,"[6, 0, 0, 1, 1, 0]"
921,can you set an alarm that ends at january 18th,1,"[6, 6, 0, 0, 0, 0, 0, 0, 2, 2]"
922,for goodness sake just make me an alarm,1,"[6, 6, 6, 6, 0, 0, 0, 0]"
923,make an alarm that will end at tomorrow,1,"[0, 0, 0, 0, 0, 0, 0, 2]"
924,it would be nice if you could please set an alarm for tomorrow,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
925,it'd be great if you could setup a new six hours timer,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
926,it would be nice if you could please setup a new six months timer,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
927,would you please create an timer for 12h,1,"[6, 6, 6, 0, 0, 0, 0, 1]"
928,setup a new five and a half minutes timer,1,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
929,will you please setup a new six hours timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 0]"
930,for goodness sake just set an alarm for tomorrow,1,"[6, 6, 6, 6, 0, 0, 0, 0, 2]"
931,please create an timer for five and a half minutes,1,"[6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
932,would you please set an alarm that ends at thursday at five forty five,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
933,can't you just create an timer for one and a half weeks,1,"[6, 6, 6, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
934,can you create an timer for 30s,1,"[6, 6, 0, 0, 0, 0, 1]"
935,create a new alarm,1,"[0, 0, 0, 0]"
936,it would be nice if you could please setup a new half an hour timer,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 1, 0]"
937,please set a six months alarm,1,"[6, 0, 0, 1, 1, 0]"
938,it would be nice if you could please set a three weeks and two days alarm,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 1, 1, 1, 1, 1, 0]"
939,for goodness sake just setup a new six hours timer,1,"[6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
940,can you make me a new alarm for twelve minutes,1,"[6, 6, 0, 0, 0, 0, 0, 0, 1, 1]"
941,i really want you to set an alarm for tonight,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 2]"
942,for goodness sake just set an alarm for 2021/07/03,1,"[6, 6, 6, 6, 0, 0, 0, 0, 2]"
943,i really want you to setup a new half an hour timer,1,"[6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 1, 0]"
944,for goodness sake just set an alarm that ends at thursday at five forty five,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
945,for goodness sake just create an timer for six hours,1,"[6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
946,i really want you to create a new alarm,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0]"
947,set a one and a half weeks alarm,1,"[0, 0, 1, 1, 1, 1, 1, 0]"
948,setup a new six hours timer,1,"[0, 0, 0, 1, 1, 0]"
949,please set an alarm for august 32nd,1,"[6, 0, 0, 0, 0, 2, 2]"
950,can you set an alarm that ends at wednesday at noon,1,"[6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
951,it would be nice if you could please set an alarm for september fourteenth,1,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 2, 2]"
952,i really want you to create an timer for 30 min,1,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
953,can't you just setup a new three weeks and two days timer,1,"[6, 6, 6, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
954,will you please set an alarm that ends at thursday at five forty five,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2]"
955,i really want you to setup a new six months timer,1,"[6, 6, 6, 6, 6, 0, 0, 0, 1, 1, 0]"
956,please make me a new alarm for five and a half minutes,1,"[6, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
957,can't you just make an alarm that will end at at seven thirty,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2]"
958,it'd be great if you could create an timer for six months,1,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 1, 1]"
959,can't you just set a two days alarm,1,"[6, 6, 6, 0, 0, 1, 1, 0]"
960,setup a new five and a half minutes timer,1,"[0, 0, 0, 1, 1, 1, 1, 1, 0]"
961,for goodness sake just make an alarm that will end at 11/32,1,"[6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
962,can't you just make an alarm that will end at 2021/07/03,1,"[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 2]"
